,Date,Hour,TempAvgF
6656,2016-10-04,9,81
6657,2016-10-04,10,81
6658,2016-10-04,11,81
6659,2016-10-04,12,81
6660,2016-10-04,13,81
6661,2016-10-04,14,81
6662,2016-10-04,15,81
6663,2016-10-04,16,81
6664,2016-10-04,17,81
6665,2016-10-04,18,81
6666,2016-10-04,19,81
6667,2016-10-04,20,81
6668,2016-10-04,21,81
6669,2016-10-04,22,81
6670,2016-10-04,23,81
6671,2016-10-04,24,81
6672,2016-10-05,1,84
6673,2016-10-05,2,84
6674,2016-10-05,3,84
6675,2016-10-05,4,84
6676,2016-10-05,5,84
6677,2016-10-05,6,84
6678,2016-10-05,7,84
6679,2016-10-05,8,84
6680,2016-10-05,9,84
6681,2016-10-05,10,84
6682,2016-10-05,11,84
6683,2016-10-05,12,84
6684,2016-10-05,13,84
6685,2016-10-05,14,84
6686,2016-10-05,15,84
6687,2016-10-05,16,84
6688,2016-10-05,17,84
6689,2016-10-05,18,84
6690,2016-10-05,19,84
6691,2016-10-05,20,84
6692,2016-10-05,21,84
6693,2016-10-05,22,84
6694,2016-10-05,23,84
6695,2016-10-05,24,84
6696,2016-10-06,1,84
6697,2016-10-06,2,84
6698,2016-10-06,3,84
6699,2016-10-06,4,84
6700,2016-10-06,5,84
6701,2016-10-06,6,84
6702,2016-10-06,7,84
6703,2016-10-06,8,84
6704,2016-10-06,9,84
6705,2016-10-06,10,84
6706,2016-10-06,11,84
6707,2016-10-06,12,84
6708,2016-10-06,13,84
6709,2016-10-06,14,84
6710,2016-10-06,15,84
6711,2016-10-06,16,84
6712,2016-10-06,17,84
6713,2016-10-06,18,84
6714,2016-10-06,19,84
6715,2016-10-06,20,84
6716,2016-10-06,21,84
6717,2016-10-06,22,84
6718,2016-10-06,23,84
6719,2016-10-06,24,84
6720,2016-10-07,1,76
6721,2016-10-07,2,76
6722,2016-10-07,3,76
6723,2016-10-07,4,76
6724,2016-10-07,5,76
6725,2016-10-07,6,76
6726,2016-10-07,7,76
6727,2016-10-07,8,76
6728,2016-10-07,9,76
6729,2016-10-07,10,76
6730,2016-10-07,11,76
6731,2016-10-07,12,76
6732,2016-10-07,13,76
6733,2016-10-07,14,76
6734,2016-10-07,15,76
6735,2016-10-07,16,76
6736,2016-10-07,17,76
6737,2016-10-07,18,76
6738,2016-10-07,19,76
6739,2016-10-07,20,76
6740,2016-10-07,21,76
6741,2016-10-07,22,76
6742,2016-10-07,23,76
6743,2016-10-07,24,76
6744,2016-10-08,1,74
6745,2016-10-08,2,74
6746,2016-10-08,3,74
6747,2016-10-08,4,74
6748,2016-10-08,5,74
6749,2016-10-08,6,74
6750,2016-10-08,7,74
6751,2016-10-08,8,74
6752,2016-10-08,9,74
6753,2016-10-08,10,74
6754,2016-10-08,11,74
6755,2016-10-08,12,74
6756,2016-10-08,13,74
6757,2016-10-08,14,74
6758,2016-10-08,15,74
6759,2016-10-08,16,74
6760,2016-10-08,17,74
6761,2016-10-08,18,74
6762,2016-10-08,19,74
6763,2016-10-08,20,74
6764,2016-10-08,21,74
6765,2016-10-08,22,74
6766,2016-10-08,23,74
6767,2016-10-08,24,74
6768,2016-10-09,1,71
6769,2016-10-09,2,71
6770,2016-10-09,3,71
6771,2016-10-09,4,71
6772,2016-10-09,5,71
6773,2016-10-09,6,71
6774,2016-10-09,7,71
6775,2016-10-09,8,71
6776,2016-10-09,9,71
6777,2016-10-09,10,71
6778,2016-10-09,11,71
6779,2016-10-09,12,71
6780,2016-10-09,13,71
6781,2016-10-09,14,71
6782,2016-10-09,15,71
6783,2016-10-09,16,71
6784,2016-10-09,17,71
6785,2016-10-09,18,71
6786,2016-10-09,19,71
6787,2016-10-09,20,71
6788,2016-10-09,21,71
6789,2016-10-09,22,71
6790,2016-10-09,23,71
6791,2016-10-09,24,71
6792,2016-10-10,1,68
6793,2016-10-10,2,68
6794,2016-10-10,3,68
6795,2016-10-10,4,68
6796,2016-10-10,5,68
6797,2016-10-10,6,68
6798,2016-10-10,7,68
6799,2016-10-10,8,68
6800,2016-10-10,9,68
6801,2016-10-10,10,68
6802,2016-10-10,11,68
6803,2016-10-10,12,68
6804,2016-10-10,13,68
6805,2016-10-10,14,68
6806,2016-10-10,15,68
6807,2016-10-10,16,68
6808,2016-10-10,17,68
6809,2016-10-10,18,68
6810,2016-10-10,19,68
6811,2016-10-10,20,68
6812,2016-10-10,21,68
6813,2016-10-10,22,68
6814,2016-10-10,23,68
6815,2016-10-10,24,68
6816,2016-10-11,1,71
6817,2016-10-11,2,71
6818,2016-10-11,3,71
6819,2016-10-11,4,71
6820,2016-10-11,5,71
6821,2016-10-11,6,71
6822,2016-10-11,7,71
6823,2016-10-11,8,71
6824,2016-10-11,9,71
6825,2016-10-11,10,71
6826,2016-10-11,11,71
6827,2016-10-11,12,71
6828,2016-10-11,13,71
6829,2016-10-11,14,71
6830,2016-10-11,15,71
6831,2016-10-11,16,71
6832,2016-10-11,17,71
6833,2016-10-11,18,71
6834,2016-10-11,19,71
6835,2016-10-11,20,71
6836,2016-10-11,21,71
6837,2016-10-11,22,71
6838,2016-10-11,23,71
6839,2016-10-11,24,71
6840,2016-10-12,1,76
6841,2016-10-12,2,76
6842,2016-10-12,3,76
6843,2016-10-12,4,76
6844,2016-10-12,5,76
6845,2016-10-12,6,76
6846,2016-10-12,7,76
6847,2016-10-12,8,76
6848,2016-10-12,9,76
6849,2016-10-12,10,76
6850,2016-10-12,11,76
6851,2016-10-12,12,76
6852,2016-10-12,13,76
6853,2016-10-12,14,76
6854,2016-10-12,15,76
6855,2016-10-12,16,76
6856,2016-10-12,17,76
6857,2016-10-12,18,76
6858,2016-10-12,19,76
6859,2016-10-12,20,76
6860,2016-10-12,21,76
6861,2016-10-12,22,76
6862,2016-10-12,23,76
6863,2016-10-12,24,76
6864,2016-10-13,1,79
6865,2016-10-13,2,79
6866,2016-10-13,3,79
6867,2016-10-13,4,79
6868,2016-10-13,5,79
6869,2016-10-13,6,79
6870,2016-10-13,7,79
6871,2016-10-13,8,79
6872,2016-10-13,9,79
6873,2016-10-13,10,79
6874,2016-10-13,11,79
6875,2016-10-13,12,79
6876,2016-10-13,13,79
6877,2016-10-13,14,79
6878,2016-10-13,15,79
6879,2016-10-13,16,79
6880,2016-10-13,17,79
6881,2016-10-13,18,79
6882,2016-10-13,19,79
6883,2016-10-13,20,79
6884,2016-10-13,21,79
6885,2016-10-13,22,79
6886,2016-10-13,23,79
6887,2016-10-13,24,79
6888,2016-10-14,1,77
6889,2016-10-14,2,77
6890,2016-10-14,3,77
6891,2016-10-14,4,77
6892,2016-10-14,5,77
6893,2016-10-14,6,77
6894,2016-10-14,7,77
6895,2016-10-14,8,77
6896,2016-10-14,9,77
6897,2016-10-14,10,77
6898,2016-10-14,11,77
6899,2016-10-14,12,77
6900,2016-10-14,13,77
6901,2016-10-14,14,77
6902,2016-10-14,15,77
6903,2016-10-14,16,77
6904,2016-10-14,17,77
6905,2016-10-14,18,77
6906,2016-10-14,19,77
6907,2016-10-14,20,77
6908,2016-10-14,21,77
6909,2016-10-14,22,77
6910,2016-10-14,23,77
6911,2016-10-14,24,77
6912,2016-10-15,1,81
6913,2016-10-15,2,81
6914,2016-10-15,3,81
6915,2016-10-15,4,81
6916,2016-10-15,5,81
6917,2016-10-15,6,81
6918,2016-10-15,7,81
6919,2016-10-15,8,81
6920,2016-10-15,9,81
6921,2016-10-15,10,81
6922,2016-10-15,11,81
6923,2016-10-15,12,81
6924,2016-10-15,13,81
6925,2016-10-15,14,81
6926,2016-10-15,15,81
6927,2016-10-15,16,81
6928,2016-10-15,17,81
6929,2016-10-15,18,81
6930,2016-10-15,19,81
6931,2016-10-15,20,81
6932,2016-10-15,21,81
6933,2016-10-15,22,81
6934,2016-10-15,23,81
6935,2016-10-15,24,81
6936,2016-10-16,1,85
6937,2016-10-16,2,85
6938,2016-10-16,3,85
6939,2016-10-16,4,85
6940,2016-10-16,5,85
6941,2016-10-16,6,85
6942,2016-10-16,7,85
6943,2016-10-16,8,85
6944,2016-10-16,9,85
6945,2016-10-16,10,85
6946,2016-10-16,11,85
6947,2016-10-16,12,85
6948,2016-10-16,13,85
6949,2016-10-16,14,85
6950,2016-10-16,15,85
6951,2016-10-16,16,85
6952,2016-10-16,17,85
6953,2016-10-16,18,85
6954,2016-10-16,19,85
6955,2016-10-16,20,85
6956,2016-10-16,21,85
6957,2016-10-16,22,85
6958,2016-10-16,23,85
6959,2016-10-16,24,85
6960,2016-10-17,1,84
6961,2016-10-17,2,84
6962,2016-10-17,3,84
6963,2016-10-17,4,84
6964,2016-10-17,5,84
6965,2016-10-17,6,84
6966,2016-10-17,7,84
6967,2016-10-17,8,84
6968,2016-10-17,9,84
6969,2016-10-17,10,84
6970,2016-10-17,11,84
6971,2016-10-17,12,84
6972,2016-10-17,13,84
6973,2016-10-17,14,84
6974,2016-10-17,15,84
6975,2016-10-17,16,84
6976,2016-10-17,17,84
6977,2016-10-17,18,84
6978,2016-10-17,19,84
6979,2016-10-17,20,84
6980,2016-10-17,21,84
6981,2016-10-17,22,84
6982,2016-10-17,23,84
6983,2016-10-17,24,84
6984,2016-10-18,1,84
6985,2016-10-18,2,84
6986,2016-10-18,3,84
6987,2016-10-18,4,84
6988,2016-10-18,5,84
6989,2016-10-18,6,84
6990,2016-10-18,7,84
6991,2016-10-18,8,84
6992,2016-10-18,9,84
6993,2016-10-18,10,84
6994,2016-10-18,11,84
6995,2016-10-18,12,84
6996,2016-10-18,13,84
6997,2016-10-18,14,84
6998,2016-10-18,15,84
6999,2016-10-18,16,84
7000,2016-10-18,17,84
7001,2016-10-18,18,84
7002,2016-10-18,19,84
7003,2016-10-18,20,84
7004,2016-10-18,21,84
7005,2016-10-18,22,84
7006,2016-10-18,23,84
7007,2016-10-18,24,84
7008,2016-10-19,1,84
7009,2016-10-19,2,84
7010,2016-10-19,3,84
7011,2016-10-19,4,84
7012,2016-10-19,5,84
7013,2016-10-19,6,84
7014,2016-10-19,7,84
7015,2016-10-19,8,84
7016,2016-10-19,9,84
7017,2016-10-19,10,84
7018,2016-10-19,11,84
7019,2016-10-19,12,84
7020,2016-10-19,13,84
7021,2016-10-19,14,84
7022,2016-10-19,15,84
7023,2016-10-19,16,84
7024,2016-10-19,17,84
7025,2016-10-19,18,84
7026,2016-10-19,19,84
7027,2016-10-19,20,84
7028,2016-10-19,21,84
7029,2016-10-19,22,84
7030,2016-10-19,23,84
7031,2016-10-19,24,84
7032,2016-10-20,1,74
7033,2016-10-20,2,74
7034,2016-10-20,3,74
7035,2016-10-20,4,74
7036,2016-10-20,5,74
7037,2016-10-20,6,74
7038,2016-10-20,7,74
7039,2016-10-20,8,74
7040,2016-10-20,9,74
7041,2016-10-20,10,74
7042,2016-10-20,11,74
7043,2016-10-20,12,74
7044,2016-10-20,13,74
7045,2016-10-20,14,74
7046,2016-10-20,15,74
7047,2016-10-20,16,74
7048,2016-10-20,17,74
7049,2016-10-20,18,74
7050,2016-10-20,19,74
7051,2016-10-20,20,74
7052,2016-10-20,21,74
7053,2016-10-20,22,74
7054,2016-10-20,23,74
7055,2016-10-20,24,74
7056,2016-10-21,1,65
7057,2016-10-21,2,65
7058,2016-10-21,3,65
7059,2016-10-21,4,65
7060,2016-10-21,5,65
7061,2016-10-21,6,65
7062,2016-10-21,7,65
7063,2016-10-21,8,65
7064,2016-10-21,9,65
7065,2016-10-21,10,65
7066,2016-10-21,11,65
7067,2016-10-21,12,65
7068,2016-10-21,13,65
7069,2016-10-21,14,65
7070,2016-10-21,15,65
7071,2016-10-21,16,65
7072,2016-10-21,17,65
7073,2016-10-21,18,65
7074,2016-10-21,19,65
7075,2016-10-21,20,65
7076,2016-10-21,21,65
7077,2016-10-21,22,65
7078,2016-10-21,23,65
7079,2016-10-21,24,65
7080,2016-10-22,1,64
7081,2016-10-22,2,64
7082,2016-10-22,3,64
7083,2016-10-22,4,64
7084,2016-10-22,5,64
7085,2016-10-22,6,64
7086,2016-10-22,7,64
7087,2016-10-22,8,64
7088,2016-10-22,9,64
7089,2016-10-22,10,64
7090,2016-10-22,11,64
7091,2016-10-22,12,64
7092,2016-10-22,13,64
7093,2016-10-22,14,64
7094,2016-10-22,15,64
7095,2016-10-22,16,64
7096,2016-10-22,17,64
7097,2016-10-22,18,64
7098,2016-10-22,19,64
7099,2016-10-22,20,64
7100,2016-10-22,21,64
7101,2016-10-22,22,64
7102,2016-10-22,23,64
7103,2016-10-22,24,64
7104,2016-10-23,1,70
7105,2016-10-23,2,70
7106,2016-10-23,3,70
7107,2016-10-23,4,70
7108,2016-10-23,5,70
7109,2016-10-23,6,70
7110,2016-10-23,7,70
7111,2016-10-23,8,70
7112,2016-10-23,9,70
7113,2016-10-23,10,70
7114,2016-10-23,11,70
7115,2016-10-23,12,70
7116,2016-10-23,13,70
7117,2016-10-23,14,70
7118,2016-10-23,15,70
7119,2016-10-23,16,70
7120,2016-10-23,17,70
7121,2016-10-23,18,70
7122,2016-10-23,19,70
7123,2016-10-23,20,70
7124,2016-10-23,21,70
7125,2016-10-23,22,70
7126,2016-10-23,23,70
7127,2016-10-23,24,70
7128,2016-10-24,1,77
7129,2016-10-24,2,77
7130,2016-10-24,3,77
7131,2016-10-24,4,77
7132,2016-10-24,5,77
7133,2016-10-24,6,77
7134,2016-10-24,7,77
7135,2016-10-24,8,77
7136,2016-10-24,9,77
7137,2016-10-24,10,77
7138,2016-10-24,11,77
7139,2016-10-24,12,77
7140,2016-10-24,13,77
7141,2016-10-24,14,77
7142,2016-10-24,15,77
7143,2016-10-24,16,77
7144,2016-10-24,17,77
7145,2016-10-24,18,77
7146,2016-10-24,19,77
7147,2016-10-24,20,77
7148,2016-10-24,21,77
7149,2016-10-24,22,77
7150,2016-10-24,23,77
7151,2016-10-24,24,77
7152,2016-10-25,1,77
7153,2016-10-25,2,77
7154,2016-10-25,3,77
7155,2016-10-25,4,77
7156,2016-10-25,5,77
7157,2016-10-25,6,77
7158,2016-10-25,7,77
7159,2016-10-25,8,77
7160,2016-10-25,9,77
7161,2016-10-25,10,77
7162,2016-10-25,11,77
7163,2016-10-25,12,77
7164,2016-10-25,13,77
7165,2016-10-25,14,77
7166,2016-10-25,15,77
7167,2016-10-25,16,77
7168,2016-10-25,17,77
7169,2016-10-25,18,77
7170,2016-10-25,19,77
7171,2016-10-25,20,77
7172,2016-10-25,21,77
7173,2016-10-25,22,77
7174,2016-10-25,23,77
7175,2016-10-25,24,77
7176,2016-10-26,1,76
7177,2016-10-26,2,76
7178,2016-10-26,3,76
7179,2016-10-26,4,76
7180,2016-10-26,5,76
7181,2016-10-26,6,76
7182,2016-10-26,7,76
7183,2016-10-26,8,76
7184,2016-10-26,9,76
7185,2016-10-26,10,76
7186,2016-10-26,11,76
7187,2016-10-26,12,76
7188,2016-10-26,13,76
7189,2016-10-26,14,76
7190,2016-10-26,15,76
7191,2016-10-26,16,76
7192,2016-10-26,17,76
7193,2016-10-26,18,76
7194,2016-10-26,19,76
7195,2016-10-26,20,76
7196,2016-10-26,21,76
7197,2016-10-26,22,76
7198,2016-10-26,23,76
7199,2016-10-26,24,76
7200,2016-10-27,1,76
7201,2016-10-27,2,76
7202,2016-10-27,3,76
7203,2016-10-27,4,76
7204,2016-10-27,5,76
7205,2016-10-27,6,76
7206,2016-10-27,7,76
7207,2016-10-27,8,76
7208,2016-10-27,9,76
7209,2016-10-27,10,76
7210,2016-10-27,11,76
7211,2016-10-27,12,76
7212,2016-10-27,13,76
7213,2016-10-27,14,76
7214,2016-10-27,15,76
7215,2016-10-27,16,76
7216,2016-10-27,17,76
7217,2016-10-27,18,76
7218,2016-10-27,19,76
7219,2016-10-27,20,76
7220,2016-10-27,21,76
7221,2016-10-27,22,76
7222,2016-10-27,23,76
7223,2016-10-27,24,76
7224,2016-10-28,1,74
7225,2016-10-28,2,74
7226,2016-10-28,3,74
7227,2016-10-28,4,74
7228,2016-10-28,5,74
7229,2016-10-28,6,74
7230,2016-10-28,7,74
7231,2016-10-28,8,74
7232,2016-10-28,9,74
7233,2016-10-28,10,74
7234,2016-10-28,11,74
7235,2016-10-28,12,74
7236,2016-10-28,13,74
7237,2016-10-28,14,74
7238,2016-10-28,15,74
7239,2016-10-28,16,74
7240,2016-10-28,17,74
7241,2016-10-28,18,74
7242,2016-10-28,19,74
7243,2016-10-28,20,74
7244,2016-10-28,21,74
7245,2016-10-28,22,74
7246,2016-10-28,23,74
7247,2016-10-28,24,74
7248,2016-10-29,1,75
7249,2016-10-29,2,75
7250,2016-10-29,3,75
7251,2016-10-29,4,75
7252,2016-10-29,5,75
7253,2016-10-29,6,75
7254,2016-10-29,7,75
7255,2016-10-29,8,75
7256,2016-10-29,9,75
7257,2016-10-29,10,75
7258,2016-10-29,11,75
7259,2016-10-29,12,75
7260,2016-10-29,13,75
7261,2016-10-29,14,75
7262,2016-10-29,15,75
7263,2016-10-29,16,75
7264,2016-10-29,17,75
7265,2016-10-29,18,75
7266,2016-10-29,19,75
7267,2016-10-29,20,75
7268,2016-10-29,21,75
7269,2016-10-29,22,75
7270,2016-10-29,23,75
7271,2016-10-29,24,75
7272,2016-10-30,1,76
7273,2016-10-30,2,76
7274,2016-10-30,3,76
7275,2016-10-30,4,76
7276,2016-10-30,5,76
7277,2016-10-30,6,76
7278,2016-10-30,7,76
7279,2016-10-30,8,76
7280,2016-10-30,9,76
7281,2016-10-30,10,76
7282,2016-10-30,11,76
7283,2016-10-30,12,76
7284,2016-10-30,13,76
7285,2016-10-30,14,76
7286,2016-10-30,15,76
7287,2016-10-30,16,76
7288,2016-10-30,17,76
7289,2016-10-30,18,76
7290,2016-10-30,19,76
7291,2016-10-30,20,76
7292,2016-10-30,21,76
7293,2016-10-30,22,76
7294,2016-10-30,23,76
7295,2016-10-30,24,76
7296,2016-10-31,1,73
7297,2016-10-31,2,73
7298,2016-10-31,3,73
7299,2016-10-31,4,73
7300,2016-10-31,5,73
7301,2016-10-31,6,73
7302,2016-10-31,7,73
7303,2016-10-31,8,73
7304,2016-10-31,9,73
7305,2016-10-31,10,73
7306,2016-10-31,11,73
7307,2016-10-31,12,73
7308,2016-10-31,13,73
7309,2016-10-31,14,73
7310,2016-10-31,15,73
7311,2016-10-31,16,73
7312,2016-10-31,17,73
7313,2016-10-31,18,73
7314,2016-10-31,19,73
7315,2016-10-31,20,73
7316,2016-10-31,21,73
7317,2016-10-31,22,73
7318,2016-10-31,23,73
7319,2016-10-31,24,73
7320,2016-11-01,1,81
7321,2016-11-01,2,81
7322,2016-11-01,3,81
7323,2016-11-01,4,81
7324,2016-11-01,5,81
7325,2016-11-01,6,81
7326,2016-11-01,7,81
7327,2016-11-01,8,81
7328,2016-11-01,9,81
7329,2016-11-01,10,81
7330,2016-11-01,11,81
7331,2016-11-01,12,81
7332,2016-11-01,13,81
7333,2016-11-01,14,81
7334,2016-11-01,15,81
7335,2016-11-01,16,81
7336,2016-11-01,17,81
7337,2016-11-01,18,81
7338,2016-11-01,19,81
7339,2016-11-01,20,81
7340,2016-11-01,21,81
7341,2016-11-01,22,81
7342,2016-11-01,23,81
7343,2016-11-01,24,81
7344,2016-11-02,1,81
7345,2016-11-02,2,81
7346,2016-11-02,3,81
7347,2016-11-02,4,81
7348,2016-11-02,5,81
7349,2016-11-02,6,81
7350,2016-11-02,7,81
7351,2016-11-02,8,81
7352,2016-11-02,9,81
7353,2016-11-02,10,81
7354,2016-11-02,11,81
7355,2016-11-02,12,81
7356,2016-11-02,13,81
7357,2016-11-02,14,81
7358,2016-11-02,15,81
7359,2016-11-02,16,81
7360,2016-11-02,17,81
7361,2016-11-02,18,81
7362,2016-11-02,19,81
7363,2016-11-02,20,81
7364,2016-11-02,21,81
7365,2016-11-02,22,81
7366,2016-11-02,23,81
7367,2016-11-02,24,81
7368,2016-11-03,1,74
7369,2016-11-03,2,74
7370,2016-11-03,3,74
7371,2016-11-03,4,74
7372,2016-11-03,5,74
7373,2016-11-03,6,74
7374,2016-11-03,7,74
7375,2016-11-03,8,74
7376,2016-11-03,9,74
7377,2016-11-03,10,74
7378,2016-11-03,11,74
7379,2016-11-03,12,74
7380,2016-11-03,13,74
7381,2016-11-03,14,74
7382,2016-11-03,15,74
7383,2016-11-03,16,74
7384,2016-11-03,17,74
7385,2016-11-03,18,74
7386,2016-11-03,19,74
7387,2016-11-03,20,74
7388,2016-11-03,21,74
7389,2016-11-03,22,74
7390,2016-11-03,23,74
7391,2016-11-03,24,74
7392,2016-11-04,1,71
7393,2016-11-04,2,71
7394,2016-11-04,3,71
7395,2016-11-04,4,71
7396,2016-11-04,5,71
7397,2016-11-04,6,71
7398,2016-11-04,7,71
7399,2016-11-04,8,71
7400,2016-11-04,9,71
7401,2016-11-04,10,71
7402,2016-11-04,11,71
7403,2016-11-04,12,71
7404,2016-11-04,13,71
7405,2016-11-04,14,71
7406,2016-11-04,15,71
7407,2016-11-04,16,71
7408,2016-11-04,17,71
7409,2016-11-04,18,71
7410,2016-11-04,19,71
7411,2016-11-04,20,71
7412,2016-11-04,21,71
7413,2016-11-04,22,71
7414,2016-11-04,23,71
7415,2016-11-04,24,71
7416,2016-11-05,1,68
7417,2016-11-05,2,68
7418,2016-11-05,3,68
7419,2016-11-05,4,68
7420,2016-11-05,5,68
7421,2016-11-05,6,68
7422,2016-11-05,7,68
7423,2016-11-05,8,68
7424,2016-11-05,9,68
7425,2016-11-05,10,68
7426,2016-11-05,11,68
7427,2016-11-05,12,68
7428,2016-11-05,13,68
7429,2016-11-05,14,68
7430,2016-11-05,15,68
7431,2016-11-05,16,68
7432,2016-11-05,17,68
7433,2016-11-05,18,68
7434,2016-11-05,19,68
7435,2016-11-05,20,68
7436,2016-11-05,21,68
7437,2016-11-05,22,68
7438,2016-11-05,23,68
7439,2016-11-05,24,68
7440,2016-11-06,1,68
7441,2016-11-06,2,68
7442,2016-11-06,3,68
7443,2016-11-06,4,68
7444,2016-11-06,5,68
7445,2016-11-06,6,68
7446,2016-11-06,7,68
7447,2016-11-06,8,68
7448,2016-11-06,9,68
7449,2016-11-06,10,68
7450,2016-11-06,11,68
7451,2016-11-06,12,68
7452,2016-11-06,13,68
7453,2016-11-06,14,68
7454,2016-11-06,15,68
7455,2016-11-06,16,68
7456,2016-11-06,17,68
7457,2016-11-06,18,68
7458,2016-11-06,19,68
7459,2016-11-06,20,68
7460,2016-11-06,21,68
7461,2016-11-06,22,68
7462,2016-11-06,23,68
7463,2016-11-06,24,68
7464,2016-11-07,1,66
7465,2016-11-07,2,66
7466,2016-11-07,3,66
7467,2016-11-07,4,66
7468,2016-11-07,5,66
7469,2016-11-07,6,66
7470,2016-11-07,7,66
7471,2016-11-07,8,66
7472,2016-11-07,9,66
7473,2016-11-07,10,66
7474,2016-11-07,11,66
7475,2016-11-07,12,66
7476,2016-11-07,13,66
7477,2016-11-07,14,66
7478,2016-11-07,15,66
7479,2016-11-07,16,66
7480,2016-11-07,17,66
7481,2016-11-07,18,66
7482,2016-11-07,19,66
7483,2016-11-07,20,66
7484,2016-11-07,21,66
7485,2016-11-07,22,66
7486,2016-11-07,23,66
7487,2016-11-07,24,66
7488,2016-11-08,1,66
7489,2016-11-08,2,66
7490,2016-11-08,3,66
7491,2016-11-08,4,66
7492,2016-11-08,5,66
7493,2016-11-08,6,66
7494,2016-11-08,7,66
7495,2016-11-08,8,66
7496,2016-11-08,9,66
7497,2016-11-08,10,66
7498,2016-11-08,11,66
7499,2016-11-08,12,66
7500,2016-11-08,13,66
7501,2016-11-08,14,66
7502,2016-11-08,15,66
7503,2016-11-08,16,66
7504,2016-11-08,17,66
7505,2016-11-08,18,66
7506,2016-11-08,19,66
7507,2016-11-08,20,66
7508,2016-11-08,21,66
7509,2016-11-08,22,66
7510,2016-11-08,23,66
7511,2016-11-08,24,66
7512,2016-11-09,1,63
7513,2016-11-09,2,63
7514,2016-11-09,3,63
7515,2016-11-09,4,63
7516,2016-11-09,5,63
7517,2016-11-09,6,63
7518,2016-11-09,7,63
7519,2016-11-09,8,63
7520,2016-11-09,9,63
7521,2016-11-09,10,63
7522,2016-11-09,11,63
7523,2016-11-09,12,63
7524,2016-11-09,13,63
7525,2016-11-09,14,63
7526,2016-11-09,15,63
7527,2016-11-09,16,63
7528,2016-11-09,17,63
7529,2016-11-09,18,63
7530,2016-11-09,19,63
7531,2016-11-09,20,63
7532,2016-11-09,21,63
7533,2016-11-09,22,63
7534,2016-11-09,23,63
7535,2016-11-09,24,63
7536,2016-11-10,1,64
7537,2016-11-10,2,64
7538,2016-11-10,3,64
7539,2016-11-10,4,64
7540,2016-11-10,5,64
7541,2016-11-10,6,64
7542,2016-11-10,7,64
7543,2016-11-10,8,64
7544,2016-11-10,9,64
7545,2016-11-10,10,64
7546,2016-11-10,11,64
7547,2016-11-10,12,64
7548,2016-11-10,13,64
7549,2016-11-10,14,64
7550,2016-11-10,15,64
7551,2016-11-10,16,64
7552,2016-11-10,17,64
7553,2016-11-10,18,64
7554,2016-11-10,19,64
7555,2016-11-10,20,64
7556,2016-11-10,21,64
7557,2016-11-10,22,64
7558,2016-11-10,23,64
7559,2016-11-10,24,64
7560,2016-11-11,1,65
7561,2016-11-11,2,65
7562,2016-11-11,3,65
7563,2016-11-11,4,65
7564,2016-11-11,5,65
7565,2016-11-11,6,65
7566,2016-11-11,7,65
7567,2016-11-11,8,65
7568,2016-11-11,9,65
7569,2016-11-11,10,65
7570,2016-11-11,11,65
7571,2016-11-11,12,65
7572,2016-11-11,13,65
7573,2016-11-11,14,65
7574,2016-11-11,15,65
7575,2016-11-11,16,65
7576,2016-11-11,17,65
7577,2016-11-11,18,65
7578,2016-11-11,19,65
7579,2016-11-11,20,65
7580,2016-11-11,21,65
7581,2016-11-11,22,65
7582,2016-11-11,23,65
7583,2016-11-11,24,65
7584,2016-11-12,1,67
7585,2016-11-12,2,67
7586,2016-11-12,3,67
7587,2016-11-12,4,67
7588,2016-11-12,5,67
7589,2016-11-12,6,67
7590,2016-11-12,7,67
7591,2016-11-12,8,67
7592,2016-11-12,9,67
7593,2016-11-12,10,67
7594,2016-11-12,11,67
7595,2016-11-12,12,67
7596,2016-11-12,13,67
7597,2016-11-12,14,67
7598,2016-11-12,15,67
7599,2016-11-12,16,67
7600,2016-11-12,17,67
7601,2016-11-12,18,67
7602,2016-11-12,19,67
7603,2016-11-12,20,67
7604,2016-11-12,21,67
7605,2016-11-12,22,67
7606,2016-11-12,23,67
7607,2016-11-12,24,67
7608,2016-11-13,1,65
7609,2016-11-13,2,65
7610,2016-11-13,3,65
7611,2016-11-13,4,65
7612,2016-11-13,5,65
7613,2016-11-13,6,65
7614,2016-11-13,7,65
7615,2016-11-13,8,65
7616,2016-11-13,9,65
7617,2016-11-13,10,65
7618,2016-11-13,11,65
7619,2016-11-13,12,65
7620,2016-11-13,13,65
7621,2016-11-13,14,65
7622,2016-11-13,15,65
7623,2016-11-13,16,65
7624,2016-11-13,17,65
7625,2016-11-13,18,65
7626,2016-11-13,19,65
7627,2016-11-13,20,65
7628,2016-11-13,21,65
7629,2016-11-13,22,65
7630,2016-11-13,23,65
7631,2016-11-13,24,65
7632,2016-11-14,1,69
7633,2016-11-14,2,69
7634,2016-11-14,3,69
7635,2016-11-14,4,69
7636,2016-11-14,5,69
7637,2016-11-14,6,69
7638,2016-11-14,7,69
7639,2016-11-14,8,69
7640,2016-11-14,9,69
7641,2016-11-14,10,69
7642,2016-11-14,11,69
7643,2016-11-14,12,69
7644,2016-11-14,13,69
7645,2016-11-14,14,69
7646,2016-11-14,15,69
7647,2016-11-14,16,69
7648,2016-11-14,17,69
7649,2016-11-14,18,69
7650,2016-11-14,19,69
7651,2016-11-14,20,69
7652,2016-11-14,21,69
7653,2016-11-14,22,69
